2022-04-24 15:19:34.453 INFO  [27083] [Server::run@539] Server listening on localhost:1234
2022-04-24 15:19:37.432 INFO  [27087] [SGXORAMService::init_enclave@179] Trying to initialize the enclave with id 0
2022-04-24 15:19:38.433 DEBUG [27087] [ocall_printf@41] [enclave] Initializing crypto manager

2022-04-24 15:19:38.434 DEBUG [27087] [ocall_printf@41] [enclave] Initializing the remote attestation context...
2022-04-24 15:19:38.440 INFO  [27087] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Creating a new ECC system...

2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Key pair sampled! PK: 5ecdbad5a4d8132bb2e5e347e8a8f5fd8956971b9901b4e18070b120a5c485b9cc88887aaeb3207118479542a4ed188770f6af6b5588c0f544a22e0e4154b43a, SK: 335b2ff9e2c187958165bc9f387a4a4bed1be8fcc7407ae79701d0da5152d3ac
2022-04-24 15:19:38.443 INFO  [27177] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.443 DEBUG [27177] [SGXORAMService::generate_session_key@240] In server runner: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.443 DEBUG [27177] [ocall_printf@41] [enclave] Client public key: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] Shared key computed: ba93fc496ec93dd081be98778b2f2548240481bf78ff09626bb57a7542fc00c4
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] The session key is established! The key is c503ca2b7d7db68ce18c80c4531b0126
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::check_verification_message@570] The verification message is c4ee613908a6fd7e49d3328e11ef78693d45a6fed49ae14cbdf10a83e792cd1126
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] Decrypted message: Hello
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] The verification message is correct!
2022-04-24 15:19:38.494 INFO  [27087] [SGXORAMService::check_verification_message@579] The server has successfully verified the secret data.
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@47] ORAM Configuration:
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@48]   way: 16
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@49]   number: 200000
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@50]   bucket_size: 32
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@51]   type: 2
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@52]   constant: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@53]   round: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@54]   level: 5
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@55]   oram_type: 1
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::init_oram@487] The server has properly configured the ORAM.
2022-04-24 15:20:11.324 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a45232879bfe6fc75caf810262f2d914975d2da1707c73e27dd1891c88202dc8
2022-04-24 15:20:11.333 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: beb2dc67cde31e5b5b60e3cf3c8de63264fd1ec674fd38d0a461a612b036e89c
2022-04-24 15:20:11.342 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: df60e3076d0e68990ce19a97b37a670dda898bf16b33b7887342327d67b388ef
2022-04-24 15:20:11.351 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a1ead2858e0b1b1237ccc49788cf5b60c8f893260d1086c245da4de29585ef4d
2022-04-24 15:20:11.360 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6f15c97ca8a8fcb15af3b766913337774507eb3f1e63e8bf78a58cb6a1987831
2022-04-24 15:20:11.369 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: dfc8ddc372dd113367cd52eca8a180ad0707fec2c5376f4230e8c9dfba69a1c6
2022-04-24 15:20:11.378 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1e06b71340739665841d9898b0768294ff7c10384c30048724233bffc5b95caf
2022-04-24 15:20:11.387 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 78efbbf909e48740bc8fc3fed1200be301e6ea02c4ec572c8c4889f774950570
2022-04-24 15:20:11.395 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 200355a0593da8b5e079467cffa03d42fe8cc49d2697d8a51c673f8104c82f9f
2022-04-24 15:20:11.405 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e07b5feff058bfa6db7cf35241c092f03b4c75d3c893fe874080772368d35121
2022-04-24 15:20:11.414 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2d5496d8836d63b2127b5ae700196ddcbc1851ffcaab698051d419315f5deb58
2022-04-24 15:20:11.423 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 64aefabcff821be47a7943df7e496a122ddcc4b1919eaa2d36cbdd3de250ed5f
2022-04-24 15:20:11.431 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: abd31bd74952b1425bbcf26d8dcc71accd994b388c2ac73eb298c918a62db330
2022-04-24 15:20:11.440 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fb8a89bdd55ead030bc7a8f0add299105ff50b65d18120b55cecd75072302525
2022-04-24 15:20:11.448 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 88bbd2e3a5cd368e1faaab63d2caf5f1150075c7037caef09e714747bbba6220
2022-04-24 15:20:11.456 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 84e8689d85013cc6fb52a278d1da830fb591bb510b1adffacff0aa9ec217d599
2022-04-24 15:20:11.465 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 67e2df37ea22bf8f5fde94421e423a1e41ee88a2b6ffccfb284874615fd32c45
2022-04-24 15:20:11.474 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 22d9c8fe302aa3bc150ce41a0f1ae822f6c72d90a72b95220b6646866f93a5ea
2022-04-24 15:20:11.482 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ed1b84225e5c029d449af62911e47624169734da1e0c1a5fa4ac9d553c1defd9
2022-04-24 15:20:11.490 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 330db050b9208b2eeaca9c5803228c78a50fd6e44580e3685274d0a2c9b0f859
2022-04-24 15:20:11.499 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 19ea2aff85a7a4918511567b2a25ea077bb9f2671880cc898b0dde8abdb2ac36
2022-04-24 15:20:11.507 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a7b7f971a3c4b3d4cf80b8151d7af391225382dc73ef477f2967549e847ddb18
2022-04-24 15:20:11.516 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 14c0bc068e35f94183a29bf243754c82a2a2afb76446445903254907169dadb8
2022-04-24 15:20:11.525 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f235a826182b929fdf7e0a242d06e8b59b8ca7d5f59a956bafcbaf3b5e2e2c3c
2022-04-24 15:20:11.533 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5f37f325c5f4bdf4d9f13c6b63615e22e269d1bb31d81fc9897ecfffdc1e4f0f
2022-04-24 15:20:11.541 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ca9d0a318dce305e9c9802223adfcd32ba85214330a2f3a1a0eee951d78cd9e7
2022-04-24 15:20:11.550 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9db0d152d6fd0239fd16c5d5ead36a44c1ae6b9716970f261c39263f146dbe06
2022-04-24 15:20:11.559 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a6b1e7be7a62a8b4870726a6494fba3e91375232f9fde4fcc4a82f3ffb8b19fa
2022-04-24 15:20:11.567 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9db36699708d72463ff24de38fa58e10df4ad8299adb28f8a5a79fef3387474f
2022-04-24 15:20:11.575 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 97b41f8103e8e88b124d6b67506e6a79888dddddb667efee2e87058f87249ee7
2022-04-24 15:20:11.584 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8a7f8df9fb490e501d422ededcd54f3337feb1b43ded146a9e75e769df13630c
2022-04-24 15:20:11.593 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a04086c0479177a7f2251ad23e7bb2e337b8ed4d77e5f688d91001d87500b35d
2022-04-24 15:20:11.601 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 31ccacd6aab7e37250bd526f84639ed4c4580407f6a35af188f0bfbf7c506644
2022-04-24 15:20:11.610 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 4e0f4ec98557063d542876ab8b5653f36a775ee402158ddb59afde6a4f2e81e4
2022-04-24 15:20:11.618 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 346ffa9b0c8817103562533aa682455a69d2a27e823acb674b00b3c12a002d5b
2022-04-24 15:20:11.627 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: add305542cf082b4059f920c3f03385504cfb3c3e352d1878aee96923480a17c
2022-04-24 15:20:11.636 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0d4e6788c85b92f45b5b37b7687f8b20e7bca5e88e2773a8fc3618def300f96e
2022-04-24 15:20:11.645 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5b857086579869096238303f054a237de807b9e9004a3acc8022c39802e6274c
2022-04-24 15:20:11.654 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a9f82e46ec3a9e0a588a2f490e60975a9dff6e4a73b7247d12191fcaabcc0a63
2022-04-24 15:20:11.662 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b94dd53c757b6b865963c9457f4da0aa8c3c5471a0cb155d5e5fb44d1123bee8
2022-04-24 15:20:11.671 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 17b2bdb54206293c9fc6bb262ab83913d3a709d8d9955191bee3c08e826c08b1
2022-04-24 15:20:11.680 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9f87b436331de87d23178686050351ff8cc0696fa4c5fa52082ef0616bee44ba
2022-04-24 15:20:11.689 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 98d240f082d6b112e9728961a62d494241a606eb922c65de65dc90d2575e24af
2022-04-24 15:20:11.697 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cff33b82a5ea15cdfcd7c9a8a00f5d84feb57903aee826ce757ab7585e7feef6
2022-04-24 15:20:11.706 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fc20af122fbd2b71b16cadb8a4dc4305f8082c37d04f2f8d70780ef043b875a9
2022-04-24 15:20:11.714 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 825f1be2b64874366da711347c58b39ba66b492c51c0c7a6be10d98b35639a7b
2022-04-24 15:20:11.723 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 35ebbc81e513d20eace178ca0948320a8b26b53d7fbc57d113f13dbaac06de06
2022-04-24 15:20:11.732 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a67eef898d84e5a271400d0d2d03e92e60760ac60f99ef817b8ce5e06b0b5b02
2022-04-24 15:20:11.741 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b71a8398ce0124c469b9d7b73aea4b3d8e1f5bdbd6977f0d39390374c8d6216f
2022-04-24 15:20:11.751 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d6a461a1345aaa2e209d9808b9ee66379a18d40c30b0585ca924680b351c82e4
2022-04-24 15:20:11.760 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9cc30e94999fd3c5bdd95d5960296a9cce7a9d038cf063275e1f81900b71dd25
2022-04-24 15:20:11.768 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 781949dc8718e72e63a2d91d3a1dd1799de61d5c3a1fb0897f565cc706cc2f2d
2022-04-24 15:20:11.777 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8a220117b09f421bdd7dbeb14e14546e5e6cb95e25edf029e1c74bf4314525dd
2022-04-24 15:20:11.786 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: af95c7acdbae6f4385be74fe22239f7b5b4fee547541a004210ee9c87ff43c58
2022-04-24 15:20:11.794 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 88ec56e63b323970900ac31b2b0daa6b4fd3b41e48eeb9f0e10138ea8e630291
2022-04-24 15:20:11.804 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ba514668a68b3ac92c3e6cf59515d2a986a017d57bd55342731ddc0d3ad90af7
2022-04-24 15:20:11.813 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 344b2d846bba9e664d236d253fb83059f0ce1cdb008215232ca8e9740712dec0
2022-04-24 15:20:11.821 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 85fc125d178511956517eccb1c52f54165df6a98a829071eda0289b948d3cbf6
2022-04-24 15:20:11.830 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 24ba8a87eb6714f7237a5e4111b4a111497ff95f1dbf5a17c078e5280b282f5f
2022-04-24 15:20:11.838 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 02b3772514a7f8821cd743d2cfdd615e6d4f6e3b54a68b2f875b556baa34c871
2022-04-24 15:20:11.847 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3659d8046a328300bc4b06af88b81be168e637b12114069860cab96037a050a7
2022-04-24 15:20:11.856 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5002f530c31496eef480e57438f65d8489ade66ca167515b446e296d36b66268
2022-04-24 15:20:11.865 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 61f92612f02ef26e9d33166ca7a10c90b5387a22c73c136e1e338fac7d7e1d7f
2022-04-24 15:20:11.873 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 82fa0a5c65478e39b1be6974b409eabbfe065ed7c44f63c20bfea4fb19aa986a
2022-04-24 15:20:11.882 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 99ffd22f3c389ac88126c37f0e782e31ce76fcf896f8da92426cfd6960314302
2022-04-24 15:20:11.891 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 16fce70e96e43a7a78d157744216491ed7bec0adb05a0a0ffcd74d7397e8faaa
2022-04-24 15:20:11.899 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 484c5f45bafd6ba15470695beb7a85394f1c258bed7deee7966289267f3de501
2022-04-24 15:20:11.907 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: faeaafe8a8471bcddd6fafd8202ffa136cec6a5feea4af43cc4c8f60ad55cae2
2022-04-24 15:20:11.916 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 42811ea63f025cbcc856ea95a11f6a3d2fb00dc9b53873247882bc06726c26c7
2022-04-24 15:20:11.924 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ff55f9ce799c45adfb2370b764d626daab355aed6a7dc908b0faa7b41f7825bc
2022-04-24 15:20:11.933 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a40ba7a2e81e8593b137a28e0219ad50f941aedb632c4d6a4096e1233e397c2c
2022-04-24 15:20:11.941 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 86c273c97dc94ddfaf3b8810cfca3117635dc45d117af2d2babf99d4eb91b6b4
2022-04-24 15:20:11.949 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6de9e926f129d546f141b70f903b9b6ea527270bbbe4034f2d1220f6d1d655bf
2022-04-24 15:20:11.958 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 56ae9dea1b40a58b231e088765bf7da26fa53a7d5ccbd0ff6a46c6b1d713a7d5
2022-04-24 15:20:11.966 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: aa3d3e5af8dbaef84b3f6500bdd5909a42940a5d9fb88005897b456d034b369a
2022-04-24 15:20:11.974 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7489f35f3576510102d066fcb3bb8410739974171b2ac1edda52b49af8e49d6a
2022-04-24 15:20:11.983 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6e2da72dffbdf9bdafb5c73fe928a12f53b2aae9a0ac1ad82222c69f397fc04b
2022-04-24 15:20:11.991 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c59a8fe2e8553c19ca6a8c0c5d544db249eda2490af2d8ec7e390487f6d0cf10
2022-04-24 15:20:12.000 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 86cddcdeab725302448d71898926bf39976cca98691af6614a94c3a0b53d02b6
2022-04-24 15:20:12.008 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 24495c2e4c55f50b7467d1c0eee4cb62109b5b1ae7bb97d27c7e7ba0ede63891
2022-04-24 15:20:12.017 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5edb24155356e31de8da7357f29fe4db8beb07479d7ae9759d8e20cfadca6739
2022-04-24 15:20:12.027 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 004793ccd8421df24e2ce0a77fd15d21813de742e360dabb71d019d7ce06a598
2022-04-24 15:20:12.035 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1e7624f9b20af8b3b3520e8a1008288f3a40ebc4e56a744a502ff774f4221d69
2022-04-24 15:20:12.044 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e2ceef1aa6b295a3cad118bfacf5181f8dd6f74c682fe8fd503fa459477050d7
2022-04-24 15:20:12.052 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2b68757c28531add70349f0ecf5ecee810608e874cda33deafa09dd1f41dd4e6
2022-04-24 15:20:12.061 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b76c40c2df053297fb934501b63b2e25425f77e2e97fe2dbdb7f1f51d2e080fd
2022-04-24 15:20:12.070 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ee7d4787f291d3dda57927f2dd7efd307dc4a2db7b82e2bf2cb25a56c457db13
2022-04-24 15:20:12.079 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 306b9b1d99c95e4d4f2d990c95bbd68299f3bd3cfe09c7d1ea958ef2be59ac0c
2022-04-24 15:20:12.088 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 76de32d3056a3ea13c1cfb24435a48a50c00442f2cbebb2266c67f9ea6836535
2022-04-24 15:20:12.097 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f99bbf7398cada39c610491289e31829bf0715f0c1233fea76e9259512ae7c4e
2022-04-24 15:20:12.106 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 62ec818faf42ec3ea66c8719ffdb706fbc5acfa2a5410c6de6a394de07948838
2022-04-24 15:20:12.115 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 533fe6b8539451a391c2a4437bea74d32006b3aff5ea628fd773bfa948b44517
2022-04-24 15:20:12.124 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1da1870340e8fa1443ef25c02c755b69c61dc822d70de0604b96124fd37365b4
2022-04-24 15:20:12.133 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 162ebb99aa68a36d6f50b3c81a7acabfd790a62bde92533046298989f600eb14
2022-04-24 15:20:12.142 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0def1ca72771f3fe8c0c998b62d43010ef16c93e7d712299445bf75ab2767fbb
2022-04-24 15:20:12.151 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 20ad735c8dc03744fac353841f4494910203e369e0dab5a6345ff0209f28d170
2022-04-24 15:20:12.159 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 050bfcb1f113f89ccaca224a1a9769fe2745eab4573ef1989a224321e3226a5f
2022-04-24 15:20:12.168 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 907ba10d11e88c52b61f875d9adcfb9b41fc905ac8b4e8a57b6d7c1195f04951
2022-04-24 15:20:12.176 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 702e691edba62ae0a4b2b71972d32f31e14e4ccdd5580369f33e6c388f758187
2022-04-24 15:20:12.185 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7226587e6f655312f969a2c6428f4b35f73e785a6e8d245baa33783e871507e2
2022-04-24 15:20:12.194 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ca418c67ca4656ad30c40fb326e68a3088fdbd945327be5bf68a67336e4bb378
2022-04-24 15:20:12.203 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d83bb22348645c259da9dfeaa5a174d8fd6d11adbc7d1ed6bccfea26e473951f
2022-04-24 15:20:12.212 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b0cc4bb1bf387097fc41eb87b560881576a8ecbc4f1f9b34ed63dacc3caa0040
2022-04-24 15:20:12.220 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: dccba2a408a50c720984bed124f7dca9cf68107c8b16009ca15eed1ff9f6df86
2022-04-24 15:20:12.229 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 79a7af7c1db278d74ccc09f5551c830ca8d5f31fb0d0ed1cb73cf5515e1c6772
2022-04-24 15:20:12.237 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 775378b54971bc812cbe3906026194c8f21373466cf0c8b37cb53761cef8a2ba
2022-04-24 15:20:12.246 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a0d52a9b35de5045fc05f61203601bc5428d2230317b62f663cd70c8f0b5e3d7
2022-04-24 15:20:12.254 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e5aa340b24580c7b9b1930e1a82e7b07f706053c092c405c4e742ca563aaff04
2022-04-24 15:20:12.263 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1e817c071fc95880e9fb50c3165f961cfe715a4c015f53594ab6461a2961bc6e
2022-04-24 15:20:12.271 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f721b74f77aa178ab017f048bb1a0eb45218997f4379fdc524c8446f2ebd5571
2022-04-24 15:20:12.280 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0045e68c2ed98c26620415db291d1ba7bfd80b8fbc01022db50365e7ac78b28d
2022-04-24 15:20:12.289 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 95afefb45934bf3f21d4905c9e82b00096ec535cf9c1d4b9e71fadb436f00ad9
2022-04-24 15:20:12.298 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f611d91200dcd1afec2d921d77caa3472d138f7634ff533216e9fdbe084071eb
2022-04-24 15:20:12.306 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2a2d6e7b42e5889544f7d31ceb5e79185b784a3bc4c61c78caab2fb89dfdfd1d
2022-04-24 15:20:12.315 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 67b2af902be11146dba525072792dd89fa0a2b754280b6fe40c9b5edc0501f82
2022-04-24 15:20:12.324 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f51244d2d8bc9356cedea84c67b26a70f2cc5eccfb143c331a86f037910fd67c
2022-04-24 15:20:12.333 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7a2feaa08788ad75b9f60c074c7e888af22aea522eeb583c21167668da82da35
2022-04-24 15:20:12.342 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a5ad05dd52a07315bf0be0c4875e1a60d2a0115086712c9c66150d24158e6ac2
2022-04-24 15:20:12.350 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 71fb9500a8d51cd8d3b3cf9380f381c08124fbbc1dd1c870a20075faa23b6bd7
2022-04-24 15:20:12.360 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: e14d1a3248eb5ba02d7a316a4abc0cfb2153ede8f3f417cf65abceae00838be8
2022-04-24 15:20:12.369 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 06ebac2aa75e9c516cbf412df46b6833f3f5ec4ab333bce7230fa9a08890be54
2022-04-24 15:20:12.379 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 821e2d11b59dc4494ebcee55e97b8c85d4ba94d3d5c61db297ca2a2b61f09632
2022-04-24 15:20:12.388 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 17df982111476d8a3789c45b739fa0dc88f3385e82a67bfae628bd90a4a59728
2022-04-24 15:20:12.396 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c87ed6406a0df399ae44be342ac05295a643f0a3b83f7008c8d223924896e6bf
2022-04-24 15:20:12.406 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d00804fbfd33682ed2f19ee09270ad0d831473477828fc015bcd914c9b9da3ca
2022-04-24 15:20:12.415 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b51f74e5d78a6a15f593ab5283343b8f7f61cd0ea487e4b145db29b019808db5
2022-04-24 15:20:12.424 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 23ed6a4028698b279516beea65ffdfb060328e923f1fcb37cac628fd72c84bb0
2022-04-24 15:20:12.433 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 347a449fac5044a9a4e5c9602acf2d7984c3991a55ae4b826761bdaf431bca05
2022-04-24 15:20:12.442 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 680afe5bb50425c571e612e42548867e04ed00045949093ad9aa3b6ab6773051
2022-04-24 15:20:12.450 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f268458efa09f12a6e8a38545f55de6430d9f14c86c13476e81ff72dfdb8d412
2022-04-24 15:20:12.460 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 67712a3235ff7b8aa2289d7fecc40efca0be18f84ed5609f64f910a30f2a5de8
2022-04-24 15:20:12.469 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 9f110f0859b263d33ddf3ecca4149bb19763d926350ff25693b1d48129fd52d5
2022-04-24 15:20:12.478 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8451dd2c665ac061de867099f7a69a625bf7950cccb0e6b51248eb7ff279be31
2022-04-24 15:20:12.487 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cbaf0e851c975356677a9fe2dcae12e37589ec88ce7595f06e25b3fab5de0e12
2022-04-24 15:20:12.496 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 46eb03bcce4f969d71a4a4c2cbad011ee1b2c8c670a67a81ee1f9f08c1b331fc
